icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source
aaf485,AAL2134 ,United States,1713886529,1713886534,-71.0198,42.3607,,True,0.0,67.5,,,,1354,False,0
ad45a4,AAL2247 ,United States,1713886529,1713886534,-71.0133,42.3575,,True,0.0,292.5,,,,3715,False,0
a466c7,DAL2648 ,United States,1713886520,1713886520,-71.0242,42.3609,,True,1.29,309.38,,,,7433,False,0
ab9b81,SCX252  ,United States,1713886538,1713886538,-71.0158,42.3552,83.82,False,88.69,200.01,17.56,,106.68,,False,0
ad3cdf,JBU769  ,United States,1713886524,1713886529,-71.0178,42.3681,,True,0.0,241.88,,,,,False,0
adf4e9,JBU2895 ,United States,1713886525,1713886535,-71.0169,42.3676,,True,0.0,208.12,,,,,False,0
a2bba4,UAL414  ,United States,1713886343,1713886343,-71.0159,42.3601,,True,1.29,8.44,,,,,False,0
a57229,AAL1057 ,United States,1713886537,1713886537,-71.019,42.3605,,True,0.0,30.94,,,,,False,0
a3b063,LXJ337  ,United States,1713886537,1713886537,-71.0068,42.3777,,True,3.09,19.69,,,,1542,False,0
a5ade3,WUP465  ,United States,1713886533,1713886536,-71.0216,42.375,,True,0.0,326.25,,,,,False,0
a34978,JBU1822 ,United States,1713886534,1713886534,-71.0149,42.3674,,True,0.06,334.69,,,,6323,False,0
a2f092,ENY3836 ,United States,1713886537,1713886537,-71.0165,42.3589,,True,0.0,19.69,,,,,False,0
a3a155,DAL1103 ,United States,1713886534,1713886534,-71.0058,42.3784,,True,1.29,90.0,,,,,False,0
a36553,JBU2432 ,United States,1713886159,1713886419,-71.0153,42.3664,,True,0.0,236.25,,,,2604,False,0
ade18c,AAL901  ,United States,1713886595,1713886595,-71.0174,42.3598,,True,0.0,351.56,,,,7172,False,0
a35592,JBU591  ,United States,1713886595,1713886596,-71.0138,42.3686,,True,0.06,137.81,,,,3637,False,0
a4c527,RPA4716 ,United States,1713886376,1713886378,-71.0216,42.3614,,True,0.0,84.38,,,,6653,False,0
a22358,RPA5625 ,United States,1713886591,1713886592,-71.0166,42.3587,,True,3.6,25.31,,,,,False,0
ab9a32,DAL759  ,United States,1713886581,1713886582,-71.0109,42.3651,-60.96,False,81.53,199.92,0.65,,-22.86,,False,0
a04e00,DAL531  ,United States,1713886592,1713886592,-71.0207,42.3636,,True,0.06,5.62,,,,2267,False,0
a1be10,RPA5600 ,United States,1713886462,1713886462,-71.0225,42.364,,True,0.64,30.94,,,,1706,False,0
a9c5c5,JBU651  ,United States,1713886592,1713886594,-71.0173,42.3655,,True,0.06,303.75,,,,,False,0
a24720,RPA5753 ,United States,1713886594,1713886594,-71.0222,42.3626,,True,1.54,239.06,,,,,False,0
aaf485,AAL2134 ,United States,1713886593,1713886593,-71.0198,42.3606,,True,0.0,67.5,,,,1354,False,0
ad45a4,AAL2247 ,United States,1713886589,1713886594,-71.0133,42.3575,,True,0.0,292.5,,,,3715,False,0
a466c7,DAL2648 ,United States,1713886566,1713886566,-71.0243,42.361,,True,0.0,309.38,,,,7433,False,0
ad3cdf,JBU769  ,United States,1713886595,1713886595,-71.0178,42.3681,,True,0.0,241.88,,,,,False,0
adf4e9,JBU2895 ,United States,1713886591,1713886596,-71.0169,42.3676,,True,0.0,208.12,,,,,False,0
a2bba4,UAL414  ,United States,1713886595,1713886595,-71.0149,42.3622,,True,5.66,19.69,,,,,False,0
a57229,AAL1057 ,United States,1713886595,1713886595,-71.019,42.3605,,True,0.0,30.94,,,,,False,0
aa0d0d,MTN8970 ,United States,1713886596,1713886596,-71.0162,42.3594,,True,5.4,22.5,,,,,False,0
a3b063,LXJ337  ,United States,1713886593,1713886593,-71.0057,42.3784,,True,0.19,106.88,,,,1542,False,0
a5ade3,WUP465  ,United States,1713886579,1713886584,-71.0216,42.375,,True,0.0,326.25,,,,,False,0
a34978,JBU1822 ,United States,1713886589,1713886594,-71.0149,42.3674,,True,0.06,334.69,,,,6323,False,0
a2f092,ENY3836 ,United States,1713886594,1713886594,-71.0155,42.3608,,True,6.17,19.69,,,,,False,0
a3a155,DAL1103 ,United States,1713886595,1713886595,-71.0048,42.3778,,True,0.06,196.88,,,,,False,0
a36553,JBU2432 ,United States,1713886159,1713886419,-71.0153,42.3664,,True,0.0,236.25,,,,2604,False,0
ade18c,AAL901  ,United States,1713886654,1713886661,-71.0175,42.3599,,True,0.0,351.56,,,,7172,False,0
a35592,JBU591  ,United States,1713886658,1713886660,-71.0138,42.3686,,True,0.06,137.81,,,,3637,False,0
a4c527,RPA4716 ,United States,1713886376,1713886378,-71.0216,42.3614,,True,0.0,84.38,,,,6653,False,0
a22358,RPA5625 ,United States,1713886656,1713886656,-71.0151,42.3616,,True,4.63,19.69,,,,,False,0
a04e00,DAL531  ,United States,1713886661,1713886661,-71.0207,42.3636,,True,0.06,5.62,,,,2267,False,0
a1be10,RPA5600 ,United States,1713886462,1713886462,-71.0225,42.364,,True,0.64,30.94,,,,1706,False,0
a9c5c5,JBU651  ,United States,1713886660,1713886662,-71.0172,42.3654,,True,1.03,303.75,,,,,False,0
a24720,RPA5753 ,United States,1713886656,1713886656,-71.0231,42.3612,,True,4.89,199.69,,,,,False,0
aaf485,AAL2134 ,United States,1713886654,1713886660,-71.0198,42.3606,,True,0.0,67.5,,,,1354,False,0
ad45a4,AAL2247 ,United States,1713886661,1713886661,-71.0137,42.3576,,True,4.12,289.69,,,,3715,False,0
a466c7,DAL2648 ,United States,1713886566,1713886566,-71.0243,42.361,,True,0.0,309.38,,,,7433,False,0
ad3cdf,JBU769  ,United States,1713886656,1713886661,-71.0178,42.3681,,True,0.0,241.88,,,,,False,0
adf4e9,JBU2895 ,United States,1713886660,1713886660,-71.0169,42.3676,,True,0.0,208.12,,,,,False,0
a2bba4,UAL414  ,United States,1713886662,1713886662,-71.0131,42.3656,,True,6.17,25.31,,,,,False,0
a57229,AAL1057 ,United States,1713886651,1713886659,-71.019,42.3605,,True,0.0,30.94,,,,,False,0
aa0d0d,MTN8970 ,United States,1713886652,1713886652,-71.0149,42.3623,,True,4.37,22.5,,,,,False,0
a3b063,LXJ337  ,United States,1713886661,1713886661,-71.0048,42.3777,,True,0.06,199.69,,,,1542,False,0
a5ade3,WUP465  ,United States,1713886579,1713886584,-71.0216,42.375,,True,0.0,326.25,,,,,False,0
a34978,JBU1822 ,United States,1713886659,1713886659,-71.0149,42.3674,,True,0.06,334.69,,,,6323,False,0
a2f092,ENY3836 ,United States,1713886652,1713886652,-71.0142,42.3637,,True,5.66,19.69,,,,,False,0
a3a155,DAL1103 ,United States,1713886661,1713886661,-71.0183,42.3486,312.42,False,73.27,184.43,14.31,,350.52,,False,0
a36553,JBU2432 ,United States,1713886159,1713886629,-71.0153,42.3664,,True,0.0,236.25,,,,2604,False,0
ade18c,AAL901  ,United States,1713886715,1713886715,-71.0175,42.3599,,True,0.0,351.56,,,,7172,False,0
a35592,JBU591  ,United States,1713886718,1713886718,-71.0138,42.3686,,True,0.06,137.81,,,,3637,False,0
a22358,RPA5625 ,United States,1713886712,1713886712,-71.0138,42.3644,,True,6.17,19.69,,,,,False,0
a04e00,DAL531  ,United States,1713886711,1713886716,-71.0207,42.3636,,True,0.06,5.62,,,,2267,False,0
a1be10,RPA5600 ,United States,1713886462,1713886462,-71.0225,42.364,,True,0.64,30.94,,,,1706,False,0
a9c5c5,JBU651  ,United States,1713886714,1713886718,-71.0165,42.3646,,True,1.54,25.31,,,,,False,0
a24720,RPA5753 ,United States,1713886719,1713886719,-71.0194,42.359,,True,7.2,120.94,,,,,False,0
ad45a4,AAL2247 ,United States,1713886718,1713886718,-71.0173,42.3591,,True,6.17,295.31,,,,3715,False,0
a466c7,DAL2648 ,United States,1713886566,1713886566,-71.0243,42.361,,True,0.0,309.38,,,,7433,False,0
ad3cdf,JBU769  ,United States,1713886710,1713886715,-71.0178,42.3681,,True,0.0,241.88,,,,,False,0
adf4e9,JBU2895 ,United States,1713886715,1713886715,-71.0169,42.3676,,True,0.0,208.12,,,,,False,0
a2bba4,UAL414  ,United States,1713886720,1713886720,-71.0127,42.3686,,True,5.66,30.94,,,,,False,0
a57229,AAL1057 ,United States,1713886717,1713886719,-71.019,42.3605,,True,0.0,30.94,,,,,False,0
aa0d0d,MTN8970 ,United States,1713886719,1713886719,-71.013,42.3657,,True,4.37,19.69,,,,,False,0
a3b063,LXJ337  ,United States,1713886719,1713886720,-71.008,42.3712,-60.96,False,68.04,200.35,4.55,,-15.24,1542,False,0
a5ade3,WUP465  ,United States,1713886579,1713886584,-71.0216,42.375,,True,0.0,326.25,,,,,False,0
a34978,JBU1822 ,United States,1713886719,1713886719,-71.0149,42.3674,,True,0.06,334.69,,,,6323,False,0
a2f092,ENY3836 ,United States,1713886720,1713886720,-71.0125,42.3671,,True,5.66,14.06,,,,,False,0
a2f5ad,KAP907  ,United States,1713886720,1713886720,-71.0,42.3755,-30.48,False,49.8,199.93,-2.93,,0.0,,False,0
a36553,JBU2432 ,United States,1713886159,1713886629,-71.0153,42.3664,,True,0.0,236.25,,,,2604,False,0
ade18c,AAL901  ,United States,1713886773,1713886778,-71.0175,42.3599,,True,0.0,351.56,,,,7172,False,0
a35592,JBU591  ,United States,1713886779,1713886779,-71.0138,42.3686,,True,0.06,137.81,,,,3637,False,0
aa57df,AAL109  ,United States,1713886779,1713886779,-70.9919,42.3921,60.96,False,70.63,200.02,-3.58,,114.3,,False,0
a22358,RPA5625 ,United States,1713886779,1713886779,-71.0126,42.3667,,True,6.94,14.06,,,,,False,0
a04e00,DAL531  ,United States,1713886778,1713886778,-71.0207,42.3636,,True,0.06,5.62,,,,2267,False,0
a9c5c5,JBU651  ,United States,1713886777,1713886777,-71.0167,42.3648,,True,1.03,42.19,,,,,False,0
a24720,RPA5753 ,United States,1713886779,1713886779,-71.0168,42.3584,,True,4.89,75.94,,,,,False,0
ad45a4,AAL2247 ,United States,1713886780,1713886780,-71.019,42.3599,,True,3.09,16.88,,,,3715,False,0
a466c7,DAL2648 ,United States,1713886566,1713886566,-71.0243,42.361,,True,0.0,309.38,,,,7433,False,0
ad3cdf,JBU769  ,United States,1713886778,1713886778,-71.0178,42.3681,,True,0.0,241.88,,,,,False,0
adf4e9,JBU2895 ,United States,1713886774,1713886780,-71.0168,42.3676,,True,0.0,208.12,,,,,False,0
a2bba4,UAL414  ,United States,1713886778,1713886778,-71.011,42.3701,,True,6.94,30.94,,,,,False,0
a57229,AAL1057 ,United States,1713886779,1713886779,-71.019,42.3605,,True,0.0,30.94,,,,,False,0
aa0d0d,MTN8970 ,United States,1713886778,1713886778,-71.013,42.3682,,True,5.14,2.81,,,,,False,0
a3b063,LXJ337  ,United States,1713886775,1713886778,-71.0172,42.3404,784.86,False,84.01,183.51,18.86,,822.96,1542,False,0
a5ade3,WUP465  ,United States,1713886579,1713886584,-71.0216,42.375,,True,0.0,326.25,,,,,False,0
a34978,JBU1822 ,United States,1713886777,1713886777,-71.0149,42.3674,,True,0.06,334.69,,,,6323,False,0
a2f092,ENY3836 ,United States,1713886777,1713886777,-71.0126,42.3687,,True,5.14,39.38,,,,,False,0
aca29a,JBU2051 ,United States,1713886776,1713886776,-71.018,42.3686,,True,0.0,270.0,,,,,False,0
a2f5ad,KAP907  ,United States,1713886779,1713886779,-71.0059,42.3632,-60.96,False,26.2,199.5,0.0,,-22.86,,False,0
a36553,JBU2432 ,United States,1713886159,1713886629,-71.0153,42.3664,,True,0.0,236.25,,,,2604,False,0
